,country,variable,percentile,year,value,age,pop
480,SC,sptinc992j,p50p90,1999,0.3504,992,j
481,MU,sptinc992j,p50p90,1999,0.3901,992,j
482,DZ,sptinc992j,p50p90,1999,0.4212,992,j
483,TN,sptinc992j,p50p90,1999,0.3834,992,j
484,BW,sptinc992j,p50p90,1999,0.2519,992,j
485,LY,sptinc992j,p50p90,1999,0.3929,992,j
486,ZA,sptinc992j,p50p90,1999,0.3674,992,j
487,GA,sptinc992j,p50p90,1999,0.367,992,j
488,EG,sptinc992j,p50p90,1999,0.3332,992,j
489,MA,sptinc992j,p50p90,1999,0.3785,992,j
490,ST,sptinc992j,p50p90,1999,0.4347,992,j
491,GH,sptinc992j,p50p90,1999,0.3821,992,j
492,ZM,sptinc992j,p50p90,1999,0.3455,992,j
493,GQ,sptinc992j,p50p90,1999,0.3678,992,j
494,KE,sptinc992j,p50p90,1999,0.3414,992,j
495,AO,sptinc992j,p50p90,1999,0.34,992,j
496,CM,sptinc992j,p50p90,1999,0.3518,992,j
497,ZW,sptinc992j,p50p90,1999,0.3282,992,j
498,KM,sptinc992j,p50p90,1999,0.3271,992,j
499,RW,sptinc992j,p50p90,1999,0.3075,992,j
500,NG,sptinc992j,p50p90,1999,0.4078,992,j
501,TZ,sptinc992j,p50p90,1999,0.4006,992,j
502,UG,sptinc992j,p50p90,1999,0.3462,992,j
503,MR,sptinc992j,p50p90,1999,0.4051,992,j
504,SC,anninc992i,p0p100,1999,229697.2,992,i
505,MU,anninc992i,p0p100,1999,326323.8,992,i
506,DZ,anninc992i,p0p100,1999,605911.4,992,i
507,TN,anninc992i,p0p100,1999,8797.2,992,i
508,BW,anninc992i,p0p100,1999,96601.2,992,i
509,LY,anninc992i,p0p100,1999,20651.6,992,i
510,ZA,anninc992i,p0p100,1999,98011.6,992,i
511,GA,anninc992i,p0p100,1999,8254058.0,992,i
512,EG,anninc992i,p0p100,1999,59336.8,992,i
513,MA,anninc992i,p0p100,1999,31155.8,992,i
514,ST,anninc992i,p0p100,1999,58621.4,992,i
515,GH,anninc992i,p0p100,1999,11226.8,992,i
516,ZM,anninc992i,p0p100,1999,20209.3,992,i
517,GQ,anninc992i,p0p100,1999,4442959.5,992,i
518,KE,anninc992i,p0p100,1999,286260.0,992,i
519,AO,anninc992i,p0p100,1999,1286605.3,992,i
520,CM,anninc992i,p0p100,1999,1306696.4,992,i
521,ZW,anninc992i,p0p100,1999,4886.9,992,i
522,KM,anninc992i,p0p100,1999,1068509.6,992,i
523,RW,anninc992i,p0p100,1999,572923.8,992,i
524,NG,anninc992i,p0p100,1999,842936.3,992,i
525,TZ,anninc992i,p0p100,1999,2498288.5,992,i
526,UG,anninc992i,p0p100,1999,3542014.8,992,i
527,MR,anninc992i,p0p100,1999,73356.5,992,i
528,SC,agdpro992i,p0p100,1999,260493.8,992,i
529,MU,agdpro992i,p0p100,1999,313061.3,992,i
530,DZ,agdpro992i,p0p100,1999,679992.5,992,i
531,TN,agdpro992i,p0p100,1999,10875.5,992,i
532,BW,agdpro992i,p0p100,1999,114711.7,992,i
533,LY,agdpro992i,p0p100,1999,21330.6,992,i
534,ZA,agdpro992i,p0p100,1999,116287.4,992,i
535,GA,agdpro992i,p0p100,1999,10957563.0,992,i
536,EG,agdpro992i,p0p100,1999,62271.9,992,i
537,MA,agdpro992i,p0p100,1999,33020.4,992,i
538,ST,agdpro992i,p0p100,1999,65720.8,992,i
539,GH,agdpro992i,p0p100,1999,12152.4,992,i
540,ZM,agdpro992i,p0p100,1999,23466.2,992,i
541,GQ,agdpro992i,p0p100,1999,5442133.0,992,i
542,KE,agdpro992i,p0p100,1999,303971.7,992,i
543,AO,agdpro992i,p0p100,1999,1664770.3,992,i
544,CM,agdpro992i,p0p100,1999,1497301.8,992,i
545,ZW,agdpro992i,p0p100,1999,5506.4,992,i
546,KM,agdpro992i,p0p100,1999,1165345.0,992,i
547,RW,agdpro992i,p0p100,1999,609671.9,992,i
548,NG,agdpro992i,p0p100,1999,912707.8,992,i
549,TZ,agdpro992i,p0p100,1999,2997166.0,992,i
550,UG,agdpro992i,p0p100,1999,3864880.3,992,i
551,MR,agdpro992i,p0p100,1999,78255.2,992,i
552,SC,npopul999i,p0p100,1999,79897.0,999,i
553,MU,npopul999i,p0p100,1999,1175574.0,999,i
554,DZ,npopul999i,p0p100,1999,30623406.0,999,i
555,TN,npopul999i,p0p100,1999,9613588.0,999,i
556,BW,npopul999i,p0p100,1999,1610264.0,999,i
557,LY,npopul999i,p0p100,1999,5275926.0,999,i
558,ZA,npopul999i,p0p100,1999,42821600.0,999,i
559,GA,npopul999i,p0p100,1999,1199052.0,999,i
560,EG,npopul999i,p0p100,1999,67515592.0,999,i
561,MA,npopul999i,p0p100,1999,28455508.0,999,i
562,ST,npopul999i,p0p100,1999,139959.0,999,i
563,GH,npopul999i,p0p100,1999,18812360.0,999,i
564,ZM,npopul999i,p0p100,1999,10140561.0,999,i
565,GQ,npopul999i,p0p100,1999,581770.0,999,i
566,KE,npopul999i,p0p100,1999,31098756.0,999,i
567,AO,npopul999i,p0p100,1999,15866869.0,999,i
568,CM,npopul999i,p0p100,1999,15112592.0,999,i
569,ZW,npopul999i,p0p100,1999,11822719.0,999,i
570,KM,npopul999i,p0p100,1999,528848.0,999,i
571,RW,npopul999i,p0p100,1999,7501234.0,999,i
572,NG,npopul999i,p0p100,1999,119260064.0,999,i
573,TZ,npopul999i,p0p100,1999,31793238.0,999,i
574,UG,npopul999i,p0p100,1999,22952410.0,999,i
575,MR,npopul999i,p0p100,1999,2561585.0,999,i
576,SC,sptinc992j,p0p50,1999,0.1225,992,j
577,MU,sptinc992j,p0p50,1999,0.152,992,j
578,DZ,sptinc992j,p0p50,1999,0.1625,992,j
579,TN,sptinc992j,p0p50,1999,0.1282,992,j
580,BW,sptinc992j,p0p50,1999,0.053,992,j
581,LY,sptinc992j,p0p50,1999,0.154,992,j
582,ZA,sptinc992j,p0p50,1999,0.1075,992,j
583,GA,sptinc992j,p0p50,1999,0.1251,992,j
584,EG,sptinc992j,p0p50,1999,0.1569,992,j
585,MA,sptinc992j,p0p50,1999,0.1327,992,j
586,ST,sptinc992j,p0p50,1999,0.1684,992,j
587,GH,sptinc992j,p0p50,1999,0.1314,992,j
588,ZM,sptinc992j,p0p50,1999,0.1045,992,j
589,GQ,sptinc992j,p0p50,1999,0.1187,992,j
590,KE,sptinc992j,p0p50,1999,0.1117,992,j
591,AO,sptinc992j,p0p50,1999,0.0989,992,j
592,CM,sptinc992j,p0p50,1999,0.1203,992,j
593,ZW,sptinc992j,p0p50,1999,0.1024,992,j
594,KM,sptinc992j,p0p50,1999,0.0956,992,j
595,RW,sptinc992j,p0p50,1999,0.1062,992,j
596,NG,sptinc992j,p0p50,1999,0.1277,992,j
597,TZ,sptinc992j,p0p50,1999,0.1477,992,j
598,UG,sptinc992j,p0p50,1999,0.1217,992,j
599,MR,sptinc992j,p0p50,1999,0.14,992,j
600,SC,anninc992i,p0p100,1999,229697.2,992,i
601,MU,anninc992i,p0p100,1999,326323.8,992,i
602,DZ,anninc992i,p0p100,1999,605911.4,992,i
603,TN,anninc992i,p0p100,1999,8797.2,992,i
604,BW,anninc992i,p0p100,1999,96601.2,992,i
605,LY,anninc992i,p0p100,1999,20651.6,992,i
606,ZA,anninc992i,p0p100,1999,98011.6,992,i
607,GA,anninc992i,p0p100,1999,8254058.0,992,i
608,EG,anninc992i,p0p100,1999,59336.8,992,i
609,MA,anninc992i,p0p100,1999,31155.8,992,i
610,ST,anninc992i,p0p100,1999,58621.4,992,i
611,GH,anninc992i,p0p100,1999,11226.8,992,i
612,ZM,anninc992i,p0p100,1999,20209.3,992,i
613,GQ,anninc992i,p0p100,1999,4442959.5,992,i
614,KE,anninc992i,p0p100,1999,286260.0,992,i
615,AO,anninc992i,p0p100,1999,1286605.3,992,i
616,CM,anninc992i,p0p100,1999,1306696.4,992,i
617,ZW,anninc992i,p0p100,1999,4886.9,992,i
618,KM,anninc992i,p0p100,1999,1068509.6,992,i
619,RW,anninc992i,p0p100,1999,572923.8,992,i
620,NG,anninc992i,p0p100,1999,842936.3,992,i
621,TZ,anninc992i,p0p100,1999,2498288.5,992,i
622,UG,anninc992i,p0p100,1999,3542014.8,992,i
623,MR,anninc992i,p0p100,1999,73356.5,992,i
624,SC,agdpro992i,p0p100,1999,260493.8,992,i
625,MU,agdpro992i,p0p100,1999,313061.3,992,i
626,DZ,agdpro992i,p0p100,1999,679992.5,992,i
627,TN,agdpro992i,p0p100,1999,10875.5,992,i
628,BW,agdpro992i,p0p100,1999,114711.7,992,i
629,LY,agdpro992i,p0p100,1999,21330.6,992,i
630,ZA,agdpro992i,p0p100,1999,116287.4,992,i
631,GA,agdpro992i,p0p100,1999,10957563.0,992,i
632,EG,agdpro992i,p0p100,1999,62271.9,992,i
633,MA,agdpro992i,p0p100,1999,33020.4,992,i
634,ST,agdpro992i,p0p100,1999,65720.8,992,i
635,GH,agdpro992i,p0p100,1999,12152.4,992,i
636,ZM,agdpro992i,p0p100,1999,23466.2,992,i
637,GQ,agdpro992i,p0p100,1999,5442133.0,992,i
638,KE,agdpro992i,p0p100,1999,303971.7,992,i
639,AO,agdpro992i,p0p100,1999,1664770.3,992,i
640,CM,agdpro992i,p0p100,1999,1497301.8,992,i
641,ZW,agdpro992i,p0p100,1999,5506.4,992,i
642,KM,agdpro992i,p0p100,1999,1165345.0,992,i
643,RW,agdpro992i,p0p100,1999,609671.9,992,i
644,NG,agdpro992i,p0p100,1999,912707.8,992,i
645,TZ,agdpro992i,p0p100,1999,2997166.0,992,i
646,UG,agdpro992i,p0p100,1999,3864880.3,992,i
647,MR,agdpro992i,p0p100,1999,78255.2,992,i
648,SC,npopul999i,p0p100,1999,79897.0,999,i
649,MU,npopul999i,p0p100,1999,1175574.0,999,i
650,DZ,npopul999i,p0p100,1999,30623406.0,999,i
651,TN,npopul999i,p0p100,1999,9613588.0,999,i
652,BW,npopul999i,p0p100,1999,1610264.0,999,i
653,LY,npopul999i,p0p100,1999,5275926.0,999,i
654,ZA,npopul999i,p0p100,1999,42821600.0,999,i
655,GA,npopul999i,p0p100,1999,1199052.0,999,i
656,EG,npopul999i,p0p100,1999,67515592.0,999,i
657,MA,npopul999i,p0p100,1999,28455508.0,999,i
658,ST,npopul999i,p0p100,1999,139959.0,999,i
659,GH,npopul999i,p0p100,1999,18812360.0,999,i
660,ZM,npopul999i,p0p100,1999,10140561.0,999,i
661,GQ,npopul999i,p0p100,1999,581770.0,999,i
662,KE,npopul999i,p0p100,1999,31098756.0,999,i
663,AO,npopul999i,p0p100,1999,15866869.0,999,i
664,CM,npopul999i,p0p100,1999,15112592.0,999,i
665,ZW,npopul999i,p0p100,1999,11822719.0,999,i
666,KM,npopul999i,p0p100,1999,528848.0,999,i
667,RW,npopul999i,p0p100,1999,7501234.0,999,i
668,NG,npopul999i,p0p100,1999,119260064.0,999,i
669,TZ,npopul999i,p0p100,1999,31793238.0,999,i
670,UG,npopul999i,p0p100,1999,22952410.0,999,i
671,MR,npopul999i,p0p100,1999,2561585.0,999,i
672,SC,sptinc992j,p99p100,1999,0.2231,992,j
673,MU,sptinc992j,p99p100,1999,0.1374,992,j
674,DZ,sptinc992j,p99p100,1999,0.1137,992,j
675,TN,sptinc992j,p99p100,1999,0.1623,992,j
676,BW,sptinc992j,p99p100,1999,0.3061,992,j
677,LY,sptinc992j,p99p100,1999,0.1424,992,j
678,ZA,sptinc992j,p99p100,1999,0.1476,992,j
679,GA,sptinc992j,p99p100,1999,0.1714,992,j
680,EG,sptinc992j,p99p100,1999,0.1926,992,j
681,MA,sptinc992j,p99p100,1999,0.1555,992,j
682,ST,sptinc992j,p99p100,1999,0.0912,992,j
683,GH,sptinc992j,p99p100,1999,0.1496,992,j
684,ZM,sptinc992j,p99p100,1999,0.2001,992,j
685,GQ,sptinc992j,p99p100,1999,0.1668,992,j
686,KE,sptinc992j,p99p100,1999,0.1966,992,j
687,AO,sptinc992j,p99p100,1999,0.2064,992,j
688,CM,sptinc992j,p99p100,1999,0.1888,992,j
689,ZW,sptinc992j,p99p100,1999,0.2307,992,j
690,KM,sptinc992j,p99p100,1999,0.2233,992,j
691,RW,sptinc992j,p99p100,1999,0.2327,992,j
692,NG,sptinc992j,p99p100,1999,0.1274,992,j
693,TZ,sptinc992j,p99p100,1999,0.1256,992,j
694,UG,sptinc992j,p99p100,1999,0.1936,992,j
695,MR,sptinc992j,p99p100,1999,0.1141,992,j
696,SC,anninc992i,p0p100,1999,229697.2,992,i
697,MU,anninc992i,p0p100,1999,326323.8,992,i
698,DZ,anninc992i,p0p100,1999,605911.4,992,i
699,TN,anninc992i,p0p100,1999,8797.2,992,i
700,BW,anninc992i,p0p100,1999,96601.2,992,i
701,LY,anninc992i,p0p100,1999,20651.6,992,i
702,ZA,anninc992i,p0p100,1999,98011.6,992,i
703,GA,anninc992i,p0p100,1999,8254058.0,992,i
704,EG,anninc992i,p0p100,1999,59336.8,992,i
705,MA,anninc992i,p0p100,1999,31155.8,992,i
706,ST,anninc992i,p0p100,1999,58621.4,992,i
707,GH,anninc992i,p0p100,1999,11226.8,992,i
708,ZM,anninc992i,p0p100,1999,20209.3,992,i
709,GQ,anninc992i,p0p100,1999,4442959.5,992,i
710,KE,anninc992i,p0p100,1999,286260.0,992,i
711,AO,anninc992i,p0p100,1999,1286605.3,992,i
712,CM,anninc992i,p0p100,1999,1306696.4,992,i
713,ZW,anninc992i,p0p100,1999,4886.9,992,i
714,KM,anninc992i,p0p100,1999,1068509.6,992,i
715,RW,anninc992i,p0p100,1999,572923.8,992,i
716,NG,anninc992i,p0p100,1999,842936.3,992,i
717,TZ,anninc992i,p0p100,1999,2498288.5,992,i
718,UG,anninc992i,p0p100,1999,3542014.8,992,i
719,MR,anninc992i,p0p100,1999,73356.5,992,i
720,SC,agdpro992i,p0p100,1999,260493.8,992,i
721,MU,agdpro992i,p0p100,1999,313061.3,992,i
722,DZ,agdpro992i,p0p100,1999,679992.5,992,i
723,TN,agdpro992i,p0p100,1999,10875.5,992,i
724,BW,agdpro992i,p0p100,1999,114711.7,992,i
725,LY,agdpro992i,p0p100,1999,21330.6,992,i
726,ZA,agdpro992i,p0p100,1999,116287.4,992,i
727,GA,agdpro992i,p0p100,1999,10957563.0,992,i
728,EG,agdpro992i,p0p100,1999,62271.9,992,i
729,MA,agdpro992i,p0p100,1999,33020.4,992,i
730,ST,agdpro992i,p0p100,1999,65720.8,992,i
731,GH,agdpro992i,p0p100,1999,12152.4,992,i
732,ZM,agdpro992i,p0p100,1999,23466.2,992,i
733,GQ,agdpro992i,p0p100,1999,5442133.0,992,i
734,KE,agdpro992i,p0p100,1999,303971.7,992,i
735,AO,agdpro992i,p0p100,1999,1664770.3,992,i
736,CM,agdpro992i,p0p100,1999,1497301.8,992,i
737,ZW,agdpro992i,p0p100,1999,5506.4,992,i
738,KM,agdpro992i,p0p100,1999,1165345.0,992,i
739,RW,agdpro992i,p0p100,1999,609671.9,992,i
740,NG,agdpro992i,p0p100,1999,912707.8,992,i
741,TZ,agdpro992i,p0p100,1999,2997166.0,992,i
742,UG,agdpro992i,p0p100,1999,3864880.3,992,i
743,MR,agdpro992i,p0p100,1999,78255.2,992,i
744,SC,npopul999i,p0p100,1999,79897.0,999,i
745,MU,npopul999i,p0p100,1999,1175574.0,999,i
746,DZ,npopul999i,p0p100,1999,30623406.0,999,i
747,TN,npopul999i,p0p100,1999,9613588.0,999,i
748,BW,npopul999i,p0p100,1999,1610264.0,999,i
749,LY,npopul999i,p0p100,1999,5275926.0,999,i
750,ZA,npopul999i,p0p100,1999,42821600.0,999,i
751,GA,npopul999i,p0p100,1999,1199052.0,999,i
752,EG,npopul999i,p0p100,1999,67515592.0,999,i
753,MA,npopul999i,p0p100,1999,28455508.0,999,i
754,ST,npopul999i,p0p100,1999,139959.0,999,i
755,GH,npopul999i,p0p100,1999,18812360.0,999,i
756,ZM,npopul999i,p0p100,1999,10140561.0,999,i
757,GQ,npopul999i,p0p100,1999,581770.0,999,i
758,KE,npopul999i,p0p100,1999,31098756.0,999,i
759,AO,npopul999i,p0p100,1999,15866869.0,999,i
760,CM,npopul999i,p0p100,1999,15112592.0,999,i
761,ZW,npopul999i,p0p100,1999,11822719.0,999,i
762,KM,npopul999i,p0p100,1999,528848.0,999,i
763,RW,npopul999i,p0p100,1999,7501234.0,999,i
764,NG,npopul999i,p0p100,1999,119260064.0,999,i
765,TZ,npopul999i,p0p100,1999,31793238.0,999,i
766,UG,npopul999i,p0p100,1999,22952410.0,999,i
767,MR,npopul999i,p0p100,1999,2561585.0,999,i
768,SC,sptinc992j,p90p100,2000,0.5262,992,j
769,MU,sptinc992j,p90p100,2000,0.4578,992,j
770,DZ,sptinc992j,p90p100,2000,0.4134,992,j
771,TN,sptinc992j,p90p100,2000,0.488,992,j
772,BW,sptinc992j,p90p100,2000,0.6953,992,j
773,LY,sptinc992j,p90p100,2000,0.4527,992,j
774,ZA,sptinc992j,p90p100,2000,0.5349,992,j
775,GA,sptinc992j,p90p100,2000,0.5078,992,j
776,EG,sptinc992j,p90p100,2000,0.506,992,j
777,MA,sptinc992j,p90p100,2000,0.4966,992,j
778,ST,sptinc992j,p90p100,2000,0.3969,992,j
779,GH,sptinc992j,p90p100,2000,0.4884,992,j
780,ZM,sptinc992j,p90p100,2000,0.54,992,j
781,GQ,sptinc992j,p90p100,2000,0.5156,992,j
782,KE,sptinc992j,p90p100,2000,0.5476,992,j
783,AO,sptinc992j,p90p100,2000,0.5803,992,j
784,CM,sptinc992j,p90p100,2000,0.5229,992,j
785,ZW,sptinc992j,p90p100,2000,0.5647,992,j
786,KM,sptinc992j,p90p100,2000,0.5958,992,j
787,RW,sptinc992j,p90p100,2000,0.5984,992,j
788,NG,sptinc992j,p90p100,2000,0.4639,992,j
789,TZ,sptinc992j,p90p100,2000,0.4542,992,j
790,UG,sptinc992j,p90p100,2000,0.5427,992,j
791,MR,sptinc992j,p90p100,2000,0.4562,992,j
792,SC,anninc992i,p0p100,2000,225000.4,992,i
793,MU,anninc992i,p0p100,2000,325249.2,992,i
794,DZ,anninc992i,p0p100,2000,619032.3,992,i
795,TN,anninc992i,p0p100,2000,8984.0,992,i
796,BW,anninc992i,p0p100,2000,94079.8,992,i
797,LY,anninc992i,p0p100,2000,20282.2,992,i
798,ZA,anninc992i,p0p100,2000,99220.8,992,i
799,GA,anninc992i,p0p100,2000,7570302.0,992,i
800,EG,anninc992i,p0p100,2000,61805.2,992,i
801,MA,anninc992i,p0p100,2000,30987.1,992,i
802,ST,anninc992i,p0p100,2000,59080.1,992,i
803,GH,anninc992i,p0p100,2000,11292.0,992,i
804,ZM,anninc992i,p0p100,2000,19665.6,992,i
805,GQ,anninc992i,p0p100,2000,4936197.5,992,i
806,KE,anninc992i,p0p100,2000,275624.1,992,i
807,AO,anninc992i,p0p100,2000,1302786.8,992,i
808,CM,anninc992i,p0p100,2000,1343265.5,992,i
809,ZW,anninc992i,p0p100,2000,4707.5,992,i
810,KM,anninc992i,p0p100,2000,1154225.5,992,i
811,RW,anninc992i,p0p100,2000,593768.0,992,i
812,NG,anninc992i,p0p100,2000,858506.3,992,i
813,TZ,anninc992i,p0p100,2000,2521729.0,992,i
814,UG,anninc992i,p0p100,2000,3588483.3,992,i
815,MR,anninc992i,p0p100,2000,70010.9,992,i
816,SC,agdpro992i,p0p100,2000,258606.5,992,i
817,MU,agdpro992i,p0p100,2000,329174.4,992,i
818,DZ,agdpro992i,p0p100,2000,682102.1,992,i
819,TN,agdpro992i,p0p100,2000,11112.1,992,i
820,BW,agdpro992i,p0p100,2000,113002.5,992,i
821,LY,agdpro992i,p0p100,2000,21436.7,992,i
822,ZA,agdpro992i,p0p100,2000,117362.4,992,i
823,GA,agdpro992i,p0p100,2000,10453173.0,992,i
824,EG,agdpro992i,p0p100,2000,64374.6,992,i
825,MA,agdpro992i,p0p100,2000,32855.4,992,i
826,ST,agdpro992i,p0p100,2000,64167.6,992,i
827,GH,agdpro992i,p0p100,2000,12245.2,992,i
828,ZM,agdpro992i,p0p100,2000,23664.3,992,i
829,GQ,agdpro992i,p0p100,2000,6112876.5,992,i
830,KE,agdpro992i,p0p100,2000,295332.2,992,i
831,AO,agdpro992i,p0p100,2000,1656906.6,992,i
832,CM,agdpro992i,p0p100,2000,1503866.0,992,i
833,ZW,agdpro992i,p0p100,2000,5280.7,992,i
834,KM,agdpro992i,p0p100,2000,1252190.3,992,i
835,RW,agdpro992i,p0p100,2000,631878.4,992,i
836,NG,agdpro992i,p0p100,2000,931551.6,992,i
837,TZ,agdpro992i,p0p100,2000,3049523.5,992,i
838,UG,agdpro992i,p0p100,2000,3917917.3,992,i
839,MR,agdpro992i,p0p100,2000,75596.1,992,i
840,SC,npopul999i,p0p100,2000,80996.0,999,i
841,MU,npopul999i,p0p100,2000,1185145.0,999,i
842,DZ,npopul999i,p0p100,2000,31042236.0,999,i
843,TN,npopul999i,p0p100,2000,9708350.0,999,i
844,BW,npopul999i,p0p100,2000,1643334.0,999,i
845,LY,npopul999i,p0p100,2000,5357891.0,999,i
846,ZA,npopul999i,p0p100,2000,43695928.0,999,i
847,GA,npopul999i,p0p100,2000,1228360.0,999,i
848,EG,npopul999i,p0p100,2000,68831560.0,999,i
849,MA,npopul999i,p0p100,2000,28793680.0,999,i
850,ST,npopul999i,p0p100,2000,142262.0,999,i
851,GH,npopul999i,p0p100,2000,19278856.0,999,i
852,ZM,npopul999i,p0p100,2000,10415944.0,999,i
853,GQ,npopul999i,p0p100,2000,606181.0,999,i
854,KE,npopul999i,p0p100,2000,31964556.0,999,i
855,AO,npopul999i,p0p100,2000,16395473.0,999,i
856,CM,npopul999i,p0p100,2000,15513945.0,999,i
857,ZW,npopul999i,p0p100,2000,11881477.0,999,i
858,KM,npopul999i,p0p100,2000,542357.0,999,i
859,RW,npopul999i,p0p100,2000,7933681.0,999,i
860,NG,npopul999i,p0p100,2000,122283848.0,999,i
861,TZ,npopul999i,p0p100,2000,32583180.0,999,i
862,UG,npopul999i,p0p100,2000,23650172.0,999,i
863,MR,npopul999i,p0p100,2000,2630219.0,999,i
864,SC,sptinc992j,p50p90,2000,0.3514,992,j
865,MU,sptinc992j,p50p90,2000,0.3901,992,j
866,DZ,sptinc992j,p50p90,2000,0.4218,992,j
867,TN,sptinc992j,p50p90,2000,0.383,992,j
868,BW,sptinc992j,p50p90,2000,0.2531,992,j
869,LY,sptinc992j,p50p90,2000,0.3929,992,j
870,ZA,sptinc992j,p50p90,2000,0.3632,992,j
871,GA,sptinc992j,p50p90,2000,0.367,992,j
872,EG,sptinc992j,p50p90,2000,0.3355,992,j
873,MA,sptinc992j,p50p90,2000,0.3736,992,j
874,ST,sptinc992j,p50p90,2000,0.4347,992,j
875,GH,sptinc992j,p50p90,2000,0.3813,992,j
876,ZM,sptinc992j,p50p90,2000,0.3487,992,j
877,GQ,sptinc992j,p50p90,2000,0.3665,992,j
878,KE,sptinc992j,p50p90,2000,0.3412,992,j
879,AO,sptinc992j,p50p90,2000,0.3282,992,j
880,CM,sptinc992j,p50p90,2000,0.3551,992,j
881,ZW,sptinc992j,p50p90,2000,0.3315,992,j
882,KM,sptinc992j,p50p90,2000,0.3123,992,j
883,RW,sptinc992j,p50p90,2000,0.3003,992,j
884,NG,sptinc992j,p50p90,2000,0.4066,992,j
885,TZ,sptinc992j,p50p90,2000,0.3993,992,j
886,UG,sptinc992j,p50p90,2000,0.3386,992,j
887,MR,sptinc992j,p50p90,2000,0.4051,992,j
888,SC,anninc992i,p0p100,2000,225000.4,992,i
889,MU,anninc992i,p0p100,2000,325249.2,992,i
890,DZ,anninc992i,p0p100,2000,619032.3,992,i
891,TN,anninc992i,p0p100,2000,8984.0,992,i
892,BW,anninc992i,p0p100,2000,94079.8,992,i
893,LY,anninc992i,p0p100,2000,20282.2,992,i
894,ZA,anninc992i,p0p100,2000,99220.8,992,i
895,GA,anninc992i,p0p100,2000,7570302.0,992,i
896,EG,anninc992i,p0p100,2000,61805.2,992,i
897,MA,anninc992i,p0p100,2000,30987.1,992,i
898,ST,anninc992i,p0p100,2000,59080.1,992,i
899,GH,anninc992i,p0p100,2000,11292.0,992,i
900,ZM,anninc992i,p0p100,2000,19665.6,992,i
901,GQ,anninc992i,p0p100,2000,4936197.5,992,i
902,KE,anninc992i,p0p100,2000,275624.1,992,i
903,AO,anninc992i,p0p100,2000,1302786.8,992,i
904,CM,anninc992i,p0p100,2000,1343265.5,992,i
905,ZW,anninc992i,p0p100,2000,4707.5,992,i
906,KM,anninc992i,p0p100,2000,1154225.5,992,i
907,RW,anninc992i,p0p100,2000,593768.0,992,i
908,NG,anninc992i,p0p100,2000,858506.3,992,i
909,TZ,anninc992i,p0p100,2000,2521729.0,992,i
910,UG,anninc992i,p0p100,2000,3588483.3,992,i
911,MR,anninc992i,p0p100,2000,70010.9,992,i
912,SC,agdpro992i,p0p100,2000,258606.5,992,i
913,MU,agdpro992i,p0p100,2000,329174.4,992,i
914,DZ,agdpro992i,p0p100,2000,682102.1,992,i
915,TN,agdpro992i,p0p100,2000,11112.1,992,i
916,BW,agdpro992i,p0p100,2000,113002.5,992,i
917,LY,agdpro992i,p0p100,2000,21436.7,992,i
918,ZA,agdpro992i,p0p100,2000,117362.4,992,i
919,GA,agdpro992i,p0p100,2000,10453173.0,992,i
920,EG,agdpro992i,p0p100,2000,64374.6,992,i
921,MA,agdpro992i,p0p100,2000,32855.4,992,i
922,ST,agdpro992i,p0p100,2000,64167.6,992,i
923,GH,agdpro992i,p0p100,2000,12245.2,992,i
924,ZM,agdpro992i,p0p100,2000,23664.3,992,i
925,GQ,agdpro992i,p0p100,2000,6112876.5,992,i
926,KE,agdpro992i,p0p100,2000,295332.2,992,i
927,AO,agdpro992i,p0p100,2000,1656906.6,992,i
928,CM,agdpro992i,p0p100,2000,1503866.0,992,i
929,ZW,agdpro992i,p0p100,2000,5280.7,992,i
930,KM,agdpro992i,p0p100,2000,1252190.3,992,i
931,RW,agdpro992i,p0p100,2000,631878.4,992,i
932,NG,agdpro992i,p0p100,2000,931551.6,992,i
933,TZ,agdpro992i,p0p100,2000,3049523.5,992,i
934,UG,agdpro992i,p0p100,2000,3917917.3,992,i
935,MR,agdpro992i,p0p100,2000,75596.1,992,i
936,SC,npopul999i,p0p100,2000,80996.0,999,i
937,MU,npopul999i,p0p100,2000,1185145.0,999,i
938,DZ,npopul999i,p0p100,2000,31042236.0,999,i
939,TN,npopul999i,p0p100,2000,9708350.0,999,i
940,BW,npopul999i,p0p100,2000,1643334.0,999,i
941,LY,npopul999i,p0p100,2000,5357891.0,999,i
942,ZA,npopul999i,p0p100,2000,43695928.0,999,i
943,GA,npopul999i,p0p100,2000,1228360.0,999,i
944,EG,npopul999i,p0p100,2000,68831560.0,999,i
945,MA,npopul999i,p0p100,2000,28793680.0,999,i
946,ST,npopul999i,p0p100,2000,142262.0,999,i
947,GH,npopul999i,p0p100,2000,19278856.0,999,i
948,ZM,npopul999i,p0p100,2000,10415944.0,999,i
949,GQ,npopul999i,p0p100,2000,606181.0,999,i
950,KE,npopul999i,p0p100,2000,31964556.0,999,i
951,AO,npopul999i,p0p100,2000,16395473.0,999,i
952,CM,npopul999i,p0p100,2000,15513945.0,999,i
953,ZW,npopul999i,p0p100,2000,11881477.0,999,i
954,KM,npopul999i,p0p100,2000,542357.0,999,i
955,RW,npopul999i,p0p100,2000,7933681.0,999,i
956,NG,npopul999i,p0p100,2000,122283848.0,999,i
957,TZ,npopul999i,p0p100,2000,32583180.0,999,i
958,UG,npopul999i,p0p100,2000,23650172.0,999,i
959,MR,npopul999i,p0p100,2000,2630219.0,999,i
